company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,roce_calculated,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow,cfo_quality_score,capex_intensity,fcf_conversion,capital_allocation_pattern
ADANIPOWER,Mar 2016,2.171257437837412,34.6849509398274,7.378146759507231,14.621991129126036,7.06065881092662,1.5830935251798561,0.33481542074570547,2565.0,9.540834845735027,0.5120791325851246,4.655172413793103,Healthy Growth
ADANIPOWER,Mar 2021,4.84344609282636,33.13374775942947,9.685045374818882,13.237445148707947,4.005109433386716,1.701527614571093,0.3327284724513362,4826.0,5.522834645669291,0.3119475335044197,3.8,Healthy Growth
ADANIPOWER,Mar 2022,17.725812854101257,35.6573201977554,26.613209080565635,14.61643146652466,2.662675407704394,2.412942612942613,0.33801734548248985,9459.0,2.0832654723127035,0.07563764291996482,1.9256921824104234,Healthy Growth
AMBUJACEM,Dec 2012,13.252641296543235,25.36670427736178,14.686825053995682,27.921418087388506,0.006820506991019666,31.705128205128204,0.7897124341838802,1472.0,1.4396284829721362,0.2086021505376344,1.1393188854489165,Healthy Growth
AMBUJACEM,Dec 2014,14.937217478653944,19.427423405323957,14.766633565044687,19.1409342834521,0.0033763654419066533,29.303030303030305,0.7173223807465052,1219.0,1.1264290517821116,0.27223880597014927,0.8197713517148622,Healthy Growth
AMBUJACEM,Dec 2015,8.562043022146868,16.33993853979019,7.866809463538117,14.962157966233262,0.0034076526141563626,16.76086956521739,0.6677280124531239,1474.0,1.926980198019802,0.05330764290301863,1.8242574257425743,Healthy Growth
AMBUJACEM,Dec 2017,8.238383667245541,16.34122580371892,9.408862229102168,18.641283339775804,0.0011609907120743034,18.728155339805824,0.6648736939930722,2678.0,1.7562982005141388,0.21604215456674472,1.3768637532133676,Healthy Growth
AMBUJACEM,Dec 2019,10.267857142857142,16.960596221959857,11.558268959215882,19.059662506737425,0.0017027992358169283,27.041176470588237,0.6745980387276619,3548.0,1.7028386633129715,0.2513188436378983,1.2748832195472513,Healthy Growth
AMBUJACEM,Dec 2020,12.673356175558819,20.41931799641051,13.65294195192688,21.551575684518685,0.02069692841762974,35.75714285714286,0.6172516239488394,3515.0,1.5551979401351785,0.2725579470198676,1.1313163823624075,Healthy Growth
AMBUJACEM,Dec 2021,12.812014500258934,21.439668565510097,14.636743709079436,24.04088111184236,0.01881359943204228,42.534246575342465,0.6407477048999004,3302.0,1.4306116949609269,0.3780372951591637,0.8897871193748316,Healthy Growth
APOLLOHOSP,Mar 2014,7.229745237548772,15.515262795501492,10.581121934833725,15.64452672992363,0.4514612025529056,5.680672268907563,0.814392523364486,17.0,1.1841269841269841,0.9544235924932976,0.05396825396825397,Healthy Growth
APOLLOHOSP,Mar 2018,0.7278903311901006,9.717335921387845,1.8450184501845017,11.992813295403504,1.0538130381303814,2.7152542372881356,0.9589343880874825,132.0,8.95,0.7541899441340782,2.2,Healthy Growth
APOLLOHOSP,Mar 2019,2.0796506186960593,11.126130810023916,5.9988002399520095,15.270443841872414,1.1016796640671866,3.27217125382263,1.0492035784420686,194.0,4.525,0.7856353591160221,0.97,Healthy Growth
APOLLOHOSP,Mar 2020,3.841024273139504,14.145994487418868,12.934131736526947,22.93829296424452,1.0766467065868264,2.9849906191369606,0.996279564177518,1004.0,2.9930555555555554,0.22351121423047177,2.324074074074074,Healthy Growth
APOLLOHOSP,Mar 2021,1.2973484848484849,10.795454545454545,2.976319791440365,13.009243409791168,0.9037584184227677,2.538975501113586,0.9269662921348315,385.0,9.233576642335766,0.6956521739130435,2.81021897810219,Healthy Growth
